52.0,38.65,-0.3,33.974016,-118.268009
53.0,33.55,0.22,33.974051,-118.267959
54.0,28.66,-2.19,33.974088,-118.267911
55.0,26.65,-0.9,33.97413,-118.267873
56.0,20.18,-2.89,33.97417,-118.267823
57.0,17.64,-1.14,33.974207,-118.267774
58.0,19.21,0.7,33.974244,-118.267741
59.0,24.79,2.49,33.974287,-118.267706
60.0,17.79,-3.13,33.974315,-118.267667
61.0,16.29,-0.67,33.974353,-118.267626
62.0,18.81,1.12,33.974391,-118.267585
63.0,11.08,-3.45,33.974426,-118.267543
64.0,18.72,3.42,33.974449,-118.267507
65.0,21.68,1.32,33.974475,-118.267466
66.0,25.46,1.69,33.974506,-118.267432
67.0,27.22,0.79,33.974542,-118.267384
68.0,23.63,-1.6,33.974569,-118.267342
69.0,27.65,1.8,33.974603,-118.267307
70.0,31.78,1.85,33.974633,-118.267267
71.0,38.67,3.08,33.974658,-118.267233
72.0,35.96,-1.21,33.974695,-118.267187
73.0,36.96,0.45,33.974735,-118.267138
74.0,31.92,-2.25,33.974773,-118.267105
75.0,27.48,-1.98,33.974804,-118.267071
76.0,33.55,2.89,33.974833,-118.267036
77.0,33.36,-0.09,33.974875,-118.266986
78.0,40.24,3.08,33.9749,-118.266946
79.0,37.69,-1.14,33.974939,-118.266913
80.0,39.1,0.63,33.974972,-118.266864
81.0,35.64,-1.55,33.974998,-118.266815
82.0,35.48,-0.07,33.975034,-118.266779
83.0,39.18,1.66,33.975063,-118.266743
84.0,32.46,-3.0,33.975099,-118.266693
85.0,27.83,-2.07,33.975134,-118.26666
86.0,31.82,1.78,33.975166,-118.266615
87.0,31.19,-0.28,33.975191,-118.266577
88.0,24.1,-3.17,33.975218,-118.266533
89.0,24.91,0.36,33.975258,-118.266493
90.0,21.03,-1.73,33.975297,-118.266442
91.0,27.79,3.02,33.975331,-118.266394
92.0,35.15,3.29,33.975365,-118.266343
93.0,32.59,-1.14,33.975403,-118.266293
94.0,30.79,-0.81,33.975441,-118.266243
95.0,38.16,3.29,33.975476,-118.266206
96.0,44.59,2.87,33.97551,-118.266154
97.0,48.73,1.85,33.975534,-118.266103
98.0,55.64,3.09,33.975558,-118.266061
99.0,44.74,-2.49,33.975581,-118.266027
100.0,47.53,1.25,33.975614,-118.265987
101.0,51.24,1.66,33.975638,-118.265939
102.0,55.78,2.03,33.975662,-118.265895
103.0,33.55,0.08,33.975701,-118.265855
104.0,31.84,-0.77,33.975727,-118.265805
105.0,34.44,1.16,33.975758,-118.265756
106.0,27.04,-3.31,33.975797,-118.265722
107.0,24.35,-1.2,33.97582,-118.265687
108.0,19.97,-1.96,33.975862,-118.265646
109.0,24.22,1.9,33.975886,-118.265604
110.0,26.68,1.1,33.975919,-118.265562
111.0,19.16,-3.36,33.975957,-118.26552
112.0,11.34,-3.5,33.975997,-118.265475
113.0,16.84,2.46,33.976021,-118.265434
114.0,11.1,-2.57,33.976056,-118.265385
115.0,10.78,-0.14,33.976093,-118.265336
116.0,12.94,0.96,33.976119,-118.265292
117.0,13.07,0.06,33.976157,-118.26526
118.0,14.71,0.73,33.97619,-118.265222
119.0,7.15,-3.38,33.976227,-118.265191
120.0,1.13,-2.69,33.976263,-118.265145
121.0,0.0,-3.46,33.9763,-118.26511
122.0,0.0,-2.74,33.976324,-118.265064
123.0,0.0,-0.99,33.976355,-118.265032
124.0,0.0,-3.47,33.976383,-118.264984
125.0,0.0,-0.33,33.97642,-118.264936
126.0,4.27,1.91,33.976446,-118.264893
127.0,9.15,2.18,33.976484,-118.26485
128.0,15.53,2.85,33.976508,-118.264804
129.0,13.33,-0.98,33.976533,-118.264766
130.0,11.49,-0.82,33.976558,-118.264721
131.0,8.55,-1.31,33.976581,-118.264684
132.0,4.51,-1.81,33.976609,-118.264645
133.0,8.39,1.73,33.97665,-118.264607
134.0,14.03,2.52,33.976692,-118.264561
135.0,8.6,-2.42,33.976718,-118.264517
136.0,3.37,-2.34,33.976746,-118.26447
137.0,5.58,0.99,33.976779,-118.264429
138.0,9.99,1.97,33.976801,-118.264392
139.0,10.2,0.09,33.976841,-118.264358
140.0,16.61,2.86,33.976864,-118.264307
141.0,19.12,1.12,33.976892,-118.264265
142.0,19.26,0.07,33.976933,-118.264226
143.0,21.98,1.21,33.976958,-118.264191
144.0,25.15,1.42,33.976991,-118.264144
145.0,30.6,2.43,33.977023,-118.264104
146.0,31.49,0.4,33.977055,-118.264066
147.0,39.16,3.43,33.97708,-118.264019
148.0,36.47,-1.2,33.977103,-118.263982
149.0,34.76,-0.77,33.977129,-118.263936
150.0,29.2,-2.48,33.97717,-118.263887
151.0,26.35,-1.28,33.97721,-118.263837
152.0,25.57,-0.35,33.977239,-118.2638
153.0,21.24,-1.93,33.977274,-118.263751
154.0,17.51,-1.67,33.97731,-118.263709
155.0,21.45,1.76,33.977342,-118.263665
156.0,23.51,0.92,33.977374,-118.263618
157.0,29.85,2.84,33.977405,-118.263573
158.0,28.86,-0.44,33.97743,-118.263522
159.0,33.55,2.66,33.977464,-118.263482
160.0,27.59,-2.66,33.977503,-118.263447
161.0,31.21,1.62,33.977535,-118.263399
162.0,29.71,-0.67,33.977575,-118.263362
163.0,27.16,-1.14,33.977615,-118.263311
164.0,26.15,-0.46,33.977657,-118.263265
165.0,33.2,3.15,33.97768,-118.263214
166.0,27.5,-2.55,33.977715,-118.263177
167.0,34.43,3.1,33.977746,-118.26314
168.0,29.99,-1.99,33.977771,-118.263107
169.0,37.51,3.36,33.977808,-118.263062
170.0,37.01,-0.23,33.977838,-118.263017
171.0,30.98,-2.69,33.977875,-118.262971
172.0,37.64,2.98,33.977899,-118.262929
173.0,39.5,0.83,33.977931,-118.262887
174.0,32.64,-3.06,33.977959,-118.262852
175.0,31.15,-0.67,33.978,-118.26281
176.0,26.62,-2.02,33.97804,-118.262773
177.0,24.95,-0.75,33.97807,-118.262733
178.0,31.31,2.84,33.978103,-118.262686
179.0,28.26,-1.36,33.978137,-118.262652
180.0,21.47,-3.04,33.978169,-118.262605
181.0,23.58,0.95,33.978196,-118.262565
182.0,27.33,1.68,33.978231,-118.262523
183.0,24.35,-1.33,33.978262,-118.262489
184.0,25.67,0.59,33.978286,-118.262442
185.0,27.74,0.92,33.978326,-118.262404
186.0,30.42,1.2,33.978356,-118.262372
187.0,26.33,-1.83,33.978397,-118.262326
188.0,28.35,0.9,33.978425,-118.26228
189.0,23.36,-2.23,33.978451,-118.262238
190.0,16.66,-2.99,33.978479,-118.262205
191.0,15.94,-0.32,33.97852,-118.262157
192.0,21.17,2.34,33.978548,-118.262124
193.0,24.16,1.34,33.978587,-118.262086
194.0,28.78,2.06,33.978625,-118.262036
195.0,36.52,3.46,33.97865,-118.262004
196.0,33.74,-1.24,33.978685,-118.261962
197.0,33.55,3.28,33.978713,-118.261924
198.0,37.8,1.9,33.978754,-118.261878
199.0,44.5,3.0,33.978782,-118.261838
200.0,52.16,3.42,33.978819,-118.261788
201.0,44.74,-0.77,33.97885,-118.261755
202.0,50.88,2.75,33.978889,-118.261705
203.0,43.22,-3.42,33.978913,-118.261657
204.0,49.72,2.91,33.978944,-118.261616
205.0,44.23,-2.46,33.978979,-118.26157
206.0,45.82,0.71,33.979009,-118.261535
207.0,41.78,-1.81,33.979036,-118.261491
208.0,33.55,1.83,33.979067,-118.261458
209.0,37.11,1.59,33.979091,-118.261419
210.0,40.4,1.47,33.979128,-118.261384
211.0,33.55,-0.16,33.979154,-118.261343
212.0,36.94,1.52,33.979193,-118.261311
213.0,44.19,3.24,33.979215,-118.261263
214.0,33.55,-1.24,33.979251,-118.26123
215.0,36.17,1.17,33.979274,-118.261193
216.0,41.64,2.45,33.979303,-118.261155
217.0,48.4,3.02,33.979329,-118.261116
218.0,45.63,-1.23,33.979362,-118.261068
219.0,33.55,1.21,33.97939,-118.261018
220.0,26.05,-3.35,33.979419,-118.26097
221.0,28.56,1.12,33.979456,-118.260932
222.0,22.26,-2.81,33.979488,-118.260885
223.0,27.48,2.33,33.979518,-118.260842
224.0,30.93,1.54,33.979555,-118.260801
225.0,26.79,-1.85,33.979588,-118.260761
226.0,29.05,1.01,33.979619,-118.260721
227.0,21.29,-3.47,33.979646,-118.260674
228.0,25.31,1.8,33.979679,-118.260641
229.0,20.08,-2.34,33.979703,-118.260607
230.0,14.05,-2.7,33.979731,-118.260575
231.0,6.8,-3.24,33.979763,-118.260543
232.0,11.07,1.91,33.979786,-118.260502
233.0,10.17,-0.4,33.979826,-118.260463
234.0,5.13,-2.25,33.979867,-118.260429
235.0,12.27,3.19,33.979907,-118.260392
236.0,8.18,-1.83,33.979935,-118.260359
237.0,15.89,3.44,33.979971,-118.260327
238.0,8.58,-3.27,33.980012,-118.260295
239.0,10.49,0.86,33.980048,-118.260256
240.0,10.17,-0.14,33.980079,-118.260215
241.0,6.17,-1.79,33.980113,-118.260167
242.0,5.68,-0.22,33.980137,-118.260134
243.0,0.0,-2.55,33.980167,-118.2601
244.0,3.05,1.36,33.980202,-118.26006
245.0,8.89,2.61,33.980227,-118.260022
246.0,10.79,0.85,33.980253,-118.259988
247.0,9.48,-0.58,33.980288,-118.259942
248.0,13.42,1.76,33.980327,-118.259902
249.0,20.35,3.1,33.980349,-118.259866
250.0,16.45,-1.75,33.980378,-118.259832
251.0,17.79,0.6,33.980413,-118.259797
252.0,18.08,0.13,33.980449,-118.259748
253.0,11.27,-3.04,33.980474,-118.259714
254.0,15.5,1.89,33.9805,-118.259663
255.0,18.35,1.27,33.980529,-118.259613
256.0,20.95,1.16,33.980563,-118.259579
257.0,24.07,1.4,33.980604,-118.25953
258.0,28.01,1.76,33.980637,-118.259484
259.0,21.55,-2.89,33.980677,-118.259452
260.0,25.95,1.97,33.980706,-118.259412
261.0,19.45,-2.9,33.980745,-118.259372
262.0,24.27,2.15,33.980769,-118.259335
263.0,22.26,-0.9,33.980801,-118.259286
264.0,28.18,2.65,33.980837,-118.259237
265.0,24.54,-1.63,33.98088,-118.259202
266.0,17.19,-3.28,33.980905,-118.259167
267.0,22.67,2.45,33.980928,-118.259118
268.0,16.56,-2.73,33.980955,-118.259081
269.0,14.67,-0.85,33.980997,-118.259039
270.0,18.71,1.81,33.981028,-118.258994
271.0,19.79,0.48,33.981058,-118.258955
272.0,21.17,0.62,33.981085,-118.258917
273.0,15.73,-2.43,33.981127,-118.258869
274.0,14.35,-0.62,33.981152,-118.258829
275.0,17.14,1.25,33.981181,-118.258791
276.0,13.13,-1.79,33.981209,-118.258743
277.0,17.35,1.89,33.981249,-118.258708
278.0,15.53,-0.81,33.981277,-118.258665
279.0,9.99,-2.48,33.981299,-118.258626
280.0,5.12,-2.18,33.981332,-118.258584
281.0,7.49,1.06,33.98137,-118.258535
282.0,1.69,-2.59,33.981406,-118.258485
283.0,1.4,-0.13,33.98143,-118.258435
284.0,0.0,-1.05,33.981469,-118.258385
285.0,6.87,3.07,33.981496,-118.258347
286.0,10.64,1.69,33.981532,-118.258315
287.0,18.28,3.41,33.981563,-118.258267
288.0,12.4,-2.63,33.981601,-118.258223
289.0,7.99,-1.97,33.981628,-118.258185
290.0,8.53,0.24,33.981652,-118.258147
291.0,8.9,0.16,33.981685,-118.258096
292.0,8.59,-0.14,33.981725,-118.258057
293.0,5.67,-1.3,33.981766,-118.258013
294.0,5.99,0.14,33.981796,-118.257971
295.0,8.99,1.34,33.981819,-118.257931
296.0,16.46,3.34,33.981856,-118.257892
297.0,10.73,-2.56,33.981896,-118.257847
298.0,9.79,-0.42,33.981922,-118.257799
299.0,8.06,-0.77,33.981961,-118.257749
300.0,7.4,-0.29,33.981994,-118.257712
301.0,2.63,-2.13,33.982027,-118.257662
302.0,8.01,2.4,33.982066,-118.257625
303.0,0.62,-3.3,33.9821,-118.257579
304.0,0.0,-0.55,33.982127,-118.257541
305.0,0.0,-1.6,33.982161,-118.25749
306.0,0.19,0.09,33.982183,-118.257452
307.0,0.0,-3.15,33.982223,-118.257417
308.0,0.84,0.38,33.982247,-118.257379
309.0,3.34,1.12,33.982286,-118.257344
310.0,4.59,0.56,33.982313,-118.257312
311.0,0.0,-3.24,33.982348,-118.257268
312.0,0.0,-0.22,33.982386,-118.257228
313.0,5.41,2.42,33.982423,-118.257189
314.0,2.74,-1.19,33.982463,-118.257153
315.0,1.66,-0.48,33.982498,-118.257118
316.0,0.09,-0.7,33.982522,-118.257079
317.0,0.0,-2.2,33.982558,-118.25704
318.0,2.73,1.22,33.982587,-118.256998
319.0,1.38,-0.6,33.982623,-118.256964
320.0,0.0,-2.96,33.982648,-118.256922
321.0,0.0,-0.9,33.982673,-118.256873
322.0,0.0,-2.45,33.982709,-118.256828
323.0,7.52,3.36,33.982737,-118.256786
324.0,7.63,0.05,33.982766,-118.256747
325.0,13.86,2.79,33.982796,-118.256703
326.0,18.87,2.24,33.982825,-118.25666
327.0,15.89,-1.33,33.982851,-118.256618
328.0,8.37,-3.36,33.982891,-118.256568
329.0,9.76,0.62,33.982923,-118.256524
330.0,9.47,-0.13,33.982964,-118.256478
331.0,3.72,-2.57,33.982995,-118.256435
332.0,8.28,2.04,33.983036,-118.256401
333.0,14.47,2.77,33.983071,-118.256351
334.0,16.22,0.78,33.983109,-118.256316
335.0,8.72,-3.35,33.98315,-118.256277
336.0,11.49,1.24,33.983176,-118.256241
337.0,8.58,-1.3,33.983202,-118.256191
338.0,3.36,-2.33,33.983234,-118.256147
339.0,3.96,0.27,33.983276,-118.256113
340.0,2.7,-0.56,33.983308,-118.256078
341.0,3.86,0.52,33.983348,-118.256041
342.0,9.82,2.66,33.983378,-118.255993
343.0,3.66,-2.75,33.983402,-118.25595
344.0,0.0,-3.32,33.983439,-118.25591
345.0,0.0,-0.26,33.983477,-118.255869
346.0,6.9,3.09,33.983508,-118.255831
347.0,6.89,-0.01,33.983534,-118.255786
348.0,7.52,0.29,33.983561,-118.25575
349.0,5.71,-0.81,33.983587,-118.255709
350.0,12.95,3.24,33.983625,-118.255669
351.0,14.15,0.54,33.983649,-118.25563
352.0,11.17,-1.33,33.98368,-118.255598
353.0,18.38,3.22,33.983712,-118.255562
354.0,21.16,1.24,33.983741,-118.255514
355.0,20.1,-0.48,33.98377,-118.255464
356.0,20.49,0.18,33.983802,-118.255419
357.0,19.02,-0.66,33.983832,-118.255376
358.0,19.37,0.16,33.983857,-118.255333
359.0,25.97,2.95,33.983884,-118.25529
360.0,18.51,-3.33,33.983919,-118.255254
361.0,19.07,0.25,33.983956,-118.255214
362.0,20.84,0.79,33.983982,-118.255164
363.0,14.92,-2.65,33.984017,-118.25512
364.0,11.05,-1.73,33.984058,-118.255071
365.0,7.11,-1.76,33.98408,-118.255022
366.0,7.29,0.08,33.984108,-118.254975
367.0,13.37,2.72,33.984138,-118.254943
368.0,12.12,-0.56,33.984163,-118.254904
369.0,6.3,-2.6,33.98419,-118.254864
370.0,0.0,-2.96,33.98422,-118.254817
371.0,3.44,1.54,33.984259,-118.254776
372.0,0.0,-2.75,33.984285,-118.25473
373.0,4.13,1.85,33.984325,-118.254691
374.0,4.65,0.23,33.984365,-118.254645
375.0,2.55,-0.94,33.984392,-118.254597
376.0,1.17,-0.61,33.984421,-118.254555
377.0,2.69,0.68,33.984461,-118.254511
378.0,0.0,-1.77,33.984493,-118.254479
379.0,0.69,0.31,33.984534,-118.254437
380.0,0.0,-2.86,33.984573,-118.254403
381.0,0.0,-3.39,33.984608,-118.254369
382.0,0.0,-2.56,33.984641,-118.254337
383.0,0.0,-1.51,33.984673,-118.254295
384.0,0.0,-2.68,33.984713,-118.254245
385.0,7.1,3.17,33.984752,-118.254213
386.0,0.0,-3.36,33.984793,-118.254178
387.0,0.47,0.21,33.984825,-118.254126
388.0,0.0,-2.91,33.984861,-118.254076
389.0,0.0,-2.85,33.984901,-118.254032
390.0,5.05,2.26,33.984928,-118.253991
391.0,5.87,0.37,33.984961,-118.253942
392.0,0.63,-2.34,33.984995,-118.253897
393.0,1.06,0.19,33.985018,-118.253855
394.0,0.0,-2.73,33.985048,-118.253806
395.0,0.0,-3.27,33.985085,-118.253755
396.0,3.33,1.49,33.985126,-118.253713
397.0,9.8,2.89,33.985165,-118.253669
398.0,14.76,2.22,33.985207,-118.253619
399.0,15.32,0.25,33.985231,-118.253573
400.0,17.95,1.18,33.985253,-118.253528
401.0,12.07,-2.63,33.985279,-118.253478
402.0,6.24,-2.61,33.985319,-118.253436
403.0,3.75,-1.11,33.985343,-118.253399
404.0,0.0,-3.11,33.985375,-118.253368
405.0,3.33,1.49,33.985401,-118.253331
406.0,10.59,3.25,33.985434,-118.253292
407.0,6.22,-1.95,33.985476,-118.25326
408.0,0.0,-3.08,33.985517,-118.253212
409.0,0.0,-0.48,33.98554,-118.25318
410.0,0.0,-2.66,33.985568,-118.253135
411.0,5.22,2.33,33.985604,-118.253096
412.0,12.32,3.18,33.985631,-118.253048
413.0,13.37,0.47,33.985656,-118.253009
414.0,16.58,1.44,33.985688,-118.252973
415.0,8.92,-3.43,33.985726,-118.252929
416.0,7.95,-0.43,33.985752,-118.252883
417.0,5.28,-1.19,33.98578,-118.252848
418.0,1.95,-1.49,33.985806,-118.252808
419.0,8.02,2.71,33.985845,-118.252762
420.0,10.83,1.26,33.98588,-118.252718
421.0,18.36,3.36,33.985904,-118.252676
422.0,16.46,-0.85,33.985933,-118.252636
423.0,18.03,0.7,33.985969,-118.252598
424.0,11.3,-3.01,33.985993,-118.25255
425.0,17.19,2.63,33.986033,-118.252503
426.0,16.79,-0.18,33.986065,-118.252462
427.0,18.24,0.65,33.986098,-118.25242
428.0,24.75,2.91,33.986126,-118.252377
429.0,30.0,2.35,33.986168,-118.252327
430.0,32.47,1.11,33.986203,-118.252277
431.0,33.55,0.56,33.986234,-118.25223
432.0,27.17,-2.85,33.986271,-118.252187
433.0,26.43,-0.33,33.986298,-118.252153
434.0,23.75,-1.2,33.986337,-118.252106
435.0,28.64,2.19,33.98636,-118.252056
436.0,25.82,-1.26,33.986395,-118.252008
437.0,31.98,2.75,33.986419,-118.251963
438.0,24.96,-3.14,33.986458,-118.251927
439.0,17.86,-3.18,33.986485,-118.251879
440.0,11.05,-3.04,33.986521,-118.251829
441.0,6.64,-1.97,33.986549,-118.251788
442.0,2.39,-1.9,33.986589,-118.251756
443.0,3.39,0.45,33.98662,-118.251706
444.0,11.18,3.48,33.98666,-118.251657
445.0,8.21,-1.33,33.986684,-118.251611
446.0,2.93,-2.36,33.986712,-118.251579
447.0,0.0,-2.02,33.986743,-118.251538
448.0,0.0,-0.92,33.986773,-118.251492
449.0,4.5,2.01,33.98681,-118.251441
450.0,7.15,1.18,33.986849,-118.251393
451.0,10.17,1.35,33.986887,-118.251351
452.0,6.94,-1.44,33.986921,-118.251301
453.0,6.68,-0.12,33.986952,-118.25126
454.0,13.29,2.96,33.98698,-118.251216
455.0,6.1,-3.21,33.987016,-118.251171
456.0,0.0,-3.28,33.987055,-118.251132
457.0,0.0,-1.65,33.987094,-118.251085
458.0,1.79,0.8,33.987129,-118.25104
459.0,8.92,3.19,33.987162,-118.251006
460.0,13.71,2.14,33.987188,-118.250966
461.0,7.57,-2.74,33.987221,-118.250929
462.0,8.29,0.32,33.987257,-118.250883
463.0,5.98,-1.03,33.987299,-118.250833
464.0,4.86,-0.5,33.987323,-118.250781
465.0,2.91,-0.87,33.987356,-118.25074
466.0,0.0,-1.39,33.987385,-118.250709
467.0,1.01,0.45,33.98742,-118.250672
468.0,6.76,2.57,33.987448,-118.250636
469.0,0.0,-3.05,33.987475,-118.250584
470.0,0.0,-0.94,33.987512,-118.250542
471.0,4.2,1.88,33.98755,-118.250504
472.0,2.04,-0.96,33.98759,-118.250457
473.0,0.0,-3.35,33.987627,-118.250417
474.0,0.0,-3.45,33.987664,-118.250379
475.0,0.0,-1.2,33.987695,-118.250334
476.0,2.27,1.01,33.987735,-118.250296
477.0,1.36,-0.41,33.987758,-118.250245
478.0,7.72,2.84,33.987781,-118.2502
479.0,0.99,-3.01,33.987823,-118.250166
480.0,2.47,0.66,33.987863,-118.250117
481.0,8.48,2.69,33.987897,-118.250066
482.0,15.19,3.0,33.987923,-118.25002
483.0,19.97,2.14,33.987953,-118.249986
484.0,12.52,-3.33,33.987986,-118.24995
485.0,16.52,1.79,33.988023,-118.249902
486.0,20.03,1.57,33.988065,-118.249859
487.0,21.25,0.55,33.988103,-118.249817
488.0,17.77,-1.55,33.988137,-118.249777
489.0,18.7,0.41,33.988165,-118.249738
490.0,13.03,-2.53,33.988199,-118.249694
491.0,15.16,0.95,33.988233,-118.24966
492.0,10.36,-2.15,33.988271,-118.249621
493.0,14.84,2.0,33.988309,-118.249583
494.0,21.67,3.05,33.988344,-118.249542
495.0,15.24,-2.87,33.98838,-118.249496
496.0,19.2,1.77,33.988407,-118.24946
497.0,16.66,-1.14,33.988433,-118.249412
498.0,19.15,1.11,33.988458,-118.249375
499.0,20.24,0.49,33.98848,-118.249333
500.0,25.0,2.13,33.988518,-118.249293
501.0,18.65,-2.84,33.988544,-118.249254
502.0,22.65,1.79,33.988578,-118.249216
503.0,25.24,1.16,33.988618,-118.249174
504.0,28.09,1.27,33.988642,-118.249131
505.0,28.09,-0.0,33.988671,-118.249089
506.0,27.02,-0.48,33.988695,-118.249039
507.0,24.25,-1.24,33.988736,-118.248991
508.0,32.05,3.49,33.988776,-118.248953
509.0,29.0,-1.36,33.9888,-118.248911
510.0,22.8,-2.77,33.988833,-118.248871
511.0,30.46,3.42,33.988859,-118.248821
512.0,36.63,2.76,33.988883,-118.248783
513.0,40.99,1.95,33.988905,-118.248735
514.0,35.8,-2.32,33.988937,-118.248689
515.0,37.52,0.77,33.988963,-118.248647
516.0,33.55,1.26,33.988987,-118.2486
517.0,38.86,2.37,33.989026,-118.248553
518.0,44.38,2.47,33.989056,-118.248521
519.0,51.3,3.09,33.989093,-118.248475
520.0,53.84,1.13,33.989121,-118.248434
521.0,51.82,-0.9,33.98915,-118.248402
522.0,45.29,-2.92,33.989185,-118.248365
523.0,41.04,-1.9,33.98921,-118.248317
524.0,46.24,2.32,33.989237,-118.248275
525.0,33.55,-2.61,33.989264,-118.24823
526.0,33.55,0.34,33.989289,-118.248186
527.0,29.57,-1.78,33.98933,-118.248136
528.0,33.55,3.47,33.989358,-118.248102
529.0,26.83,-3.01,33.989395,-118.248069
530.0,22.46,-1.95,33.98943,-118.248023
531.0,17.76,-2.1,33.989466,-118.247991
532.0,15.31,-1.09,33.989501,-118.24795
533.0,19.24,1.76,33.989542,-118.247914
534.0,23.34,1.83,33.989584,-118.247874
535.0,21.21,-0.95,33.98961,-118.247825
536.0,26.3,2.27,33.989637,-118.247779
537.0,25.16,-0.51,33.989671,-118.247733
538.0,29.23,1.82,33.989711,-118.247683
539.0,25.98,-1.45,33.989742,-118.247641
540.0,27.1,0.5,33.989766,-118.247597
541.0,21.53,-2.49,33.989802,-118.24756
542.0,14.79,-3.01,33.989826,-118.247517
543.0,10.02,-2.14,33.98985,-118.247481
544.0,14.94,2.2,33.989888,-118.247448
545.0,9.41,-2.47,33.98992,-118.247401
546.0,16.18,3.02,33.989962,-118.247354
547.0,17.8,0.72,33.989988,-118.247309
548.0,17.14,-0.29,33.990018,-118.247269
549.0,14.95,-0.98,33.99005,-118.247233
550.0,16.37,0.64,33.990082,-118.247186
551.0,16.26,-0.05,33.99011,-118.247146
552.0,13.01,-1.45,33.990137,-118.247102
553.0,5.45,-3.38,33.990176,-118.247064
554.0,2.85,-1.16,33.990202,-118.247026
555.0,0.0,-1.58,33.990231,-118.246992
556.0,0.0,-3.22,33.990254,-118.246958
557.0,5.13,2.29,33.990296,-118.246917
558.0,0.0,-2.75,33.990321,-118.246873
559.0,0.0,-2.81,33.990351,-118.246837
560.0,0.0,-1.78,33.990384,-118.246793
561.0,3.51,1.57,33.990406,-118.246744
562.0,6.48,1.33,33.990445,-118.246696
563.0,2.46,-1.8,33.990468,-118.24666
564.0,0.0,-2.93,33.990503,-118.246627
565.0,1.89,0.84,33.99054,-118.246595
566.0,3.16,0.57,33.990582,-118.246549
567.0,0.0,-2.56,33.990611,-118.246503
568.0,2.26,1.01,33.990637,-118.24647
569.0,5.73,1.55,33.990675,-118.246433
570.0,7.34,0.72,33.990707,-118.246394
571.0,3.17,-1.86,33.990743,-118.246352
572.0,0.0,-2.07,33.990779,-118.246303
573.0,7.17,3.21,33.990807,-118.24627
574.0,7.68,0.23,33.99084,-118.246222
575.0,11.11,1.54,33.990877,-118.246184
576.0,5.89,-2.34,33.99091,-118.246134
577.0,6.15,0.12,33.990946,-118.246102
578.0,7.28,0.51,33.990984,-118.246061
579.0,6.09,-0.53,33.991016,-118.246022
580.0,11.74,2.53,33.991057,-118.245987
581.0,18.33,2.95,33.991081,-118.245938
582.0,16.33,-0.89,33.991104,-118.245895
583.0,19.31,1.33,33.991141,-118.245859
584.0,16.21,-1.39,33.991167,-118.245823
585.0,19.83,1.62,33.991204,-118.245782
586.0,12.29,-3.37,33.991229,-118.245738
587.0,14.59,1.03,33.991269,-118.245703
588.0,12.49,-0.94,33.991296,-118.245652
589.0,12.82,0.15,33.991334,-118.245615
590.0,8.26,-2.04,33.991369,-118.245581
591.0,1.28,-3.12,33.991401,-118.245548
592.0,4.52,1.45,33.991441,-118.245511
593.0,7.58,1.37,33.991464,-118.245464
594.0,10.44,1.28,33.991491,-118.245423
